0.00000e+000	0.00000e+000	1.00000e-001
0.00000e+000	1.00000e-001	2.00000e-001
0.00000e+000	3.00000e-001	2.00314e-001
0.00000e+000	5.00000e-001	2.00621e-001
0.00000e+000	7.00000e-001	2.00911e-001
0.00000e+000	9.00000e-001	2.01178e-001
0.00000e+000	1.10000e+000	2.01413e-001
0.00000e+000	1.30000e+000	2.01607e-001
0.00000e+000	1.50000e+000	2.01754e-001
0.00000e+000	1.70000e+000	2.01845e-001
0.00000e+000	1.90000e+000	2.01873e-001
0.00000e+000	2.10000e+000	2.01832e-001
0.00000e+000	2.30000e+000	2.01716e-001
0.00000e+000	2.50000e+000	2.01521e-001
0.00000e+000	2.70000e+000	2.01244e-001
0.00000e+000	2.90000e+000	2.00888e-001
0.00000e+000	3.10000e+000	2.00457e-001
0.00000e+000	3.30000e+000	1.99958e-001
0.00000e+000	3.50000e+000	1.99404e-001
0.00000e+000	3.70000e+000	1.98813e-001
0.00000e+000	3.90000e+000	1.98206e-001
0.00000e+000	4.10000e+000	1.97605e-001
0.00000e+000	4.30000e+000	1.97032e-001
0.00000e+000	4.50000e+000	1.96511e-001
0.00000e+000	4.70000e+000	1.96058e-001
0.00000e+000	4.90000e+000	1.95688e-001
0.00000e+000	5.10000e+000	1.95409e-001
0.00000e+000	5.30000e+000	1.95226e-001
0.00000e+000	5.50000e+000	1.95139e-001
0.00000e+000	5.70000e+000	1.95147e-001
0.00000e+000	5.90000e+000	1.95243e-001
0.00000e+000	6.10000e+000	1.95421e-001
0.00000e+000	6.30000e+000	1.95675e-001
0.00000e+000	6.50000e+000	1.95995e-001
0.00000e+000	6.70000e+000	1.96373e-001
0.00000e+000	6.90000e+000	1.96802e-001
0.00000e+000	7.10000e+000	1.97273e-001
0.00000e+000	7.30000e+000	1.97778e-001
0.00000e+000	7.50000e+000	1.98310e-001
0.00000e+000	7.70000e+000	1.98862e-001
0.00000e+000	7.90000e+000	9.94279e-002

5.00000e-001	0.00000e+000	1.00000e-001
5.00000e-001	1.00000e-001	2.00000e-001
5.00000e-001	3.00000e-001	2.02291e-001
5.00000e-001	5.00000e-001	2.04535e-001
5.00000e-001	7.00000e-001	2.06684e-001
5.00000e-001	9.00000e-001	2.08688e-001
5.00000e-001	1.10000e+000	2.10496e-001
5.00000e-001	1.30000e+000	2.12057e-001
5.00000e-001	1.50000e+000	2.13317e-001
5.00000e-001	1.70000e+000	2.14218e-001
5.00000e-001	1.90000e+000	2.14703e-001
5.00000e-001	2.10000e+000	2.14717e-001
5.00000e-001	2.30000e+000	2.14204e-001
5.00000e-001	2.50000e+000	2.13113e-001
5.00000e-001	2.70000e+000	2.11404e-001
5.00000e-001	2.90000e+000	2.09053e-001
5.00000e-001	3.10000e+000	2.06058e-001
5.00000e-001	3.30000e+000	2.02453e-001
5.00000e-001	3.50000e+000	1.98315e-001
5.00000e-001	3.70000e+000	1.93777e-001
5.00000e-001	3.90000e+000	1.89030e-001
5.00000e-001	4.10000e+000	1.84309e-001
5.00000e-001	4.30000e+000	1.79832e-001
5.00000e-001	4.50000e+000	1.75806e-001
5.00000e-001	4.70000e+000	1.72401e-001
5.00000e-001	4.90000e+000	1.69713e-001
5.00000e-001	5.10000e+000	1.67785e-001
5.00000e-001	5.30000e+000	1.66618e-001
5.00000e-001	5.50000e+000	1.66182e-001
5.00000e-001	5.70000e+000	1.66427e-001
5.00000e-001	5.90000e+000	1.67292e-001
5.00000e-001	6.10000e+000	1.68708e-001
5.00000e-001	6.30000e+000	1.70609e-001
5.00000e-001	6.50000e+000	1.72927e-001
5.00000e-001	6.70000e+000	1.75603e-001
5.00000e-001	6.90000e+000	1.78577e-001
5.00000e-001	7.10000e+000	1.81795e-001
5.00000e-001	7.30000e+000	1.85210e-001
5.00000e-001	7.50000e+000	1.88778e-001
5.00000e-001	7.70000e+000	1.92458e-001
5.00000e-001	7.90000e+000	9.62108e-002

1.50000e+000	0.00000e+000	1.00629e-001
1.50000e+000	1.00000e-001	2.01241e-001
1.50000e+000	3.00000e-001	2.06362e-001
1.50000e+000	5.00000e-001	2.11383e-001
1.50000e+000	7.00000e-001	2.16235e-001
1.50000e+000	9.00000e-001	2.20844e-001
1.50000e+000	1.10000e+000	2.25131e-001
1.50000e+000	1.30000e+000	2.29008e-001
1.50000e+000	1.50000e+000	2.32373e-001
1.50000e+000	1.70000e+000	2.35120e-001
1.50000e+000	1.90000e+000	2.37122e-001
1.50000e+000	2.10000e+000	2.38235e-001
1.50000e+000	2.30000e+000	2.38297e-001
1.50000e+000	2.50000e+000	2.37120e-001
1.50000e+000	2.70000e+000	2.34497e-001
1.50000e+000	2.90000e+000	2.30203e-001
1.50000e+000	3.10000e+000	2.24014e-001
1.50000e+000	3.30000e+000	2.15740e-001
1.50000e+000	3.50000e+000	2.05296e-001
1.50000e+000	3.70000e+000	1.92839e-001
1.50000e+000	3.90000e+000	1.79015e-001
1.50000e+000	4.10000e+000	1.65531e-001
1.50000e+000	4.30000e+000	1.52820e-001
1.50000e+000	4.50000e+000	1.42223e-001
1.50000e+000	4.70000e+000	1.34216e-001
1.50000e+000	4.90000e+000	1.28802e-001
1.50000e+000	5.10000e+000	1.25752e-001
1.50000e+000	5.30000e+000	1.24758e-001
1.50000e+000	5.50000e+000	1.25502e-001
1.50000e+000	5.70000e+000	1.27688e-001
1.50000e+000	5.90000e+000	1.31058e-001
1.50000e+000	6.10000e+000	1.35386e-001
1.50000e+000	6.30000e+000	1.40485e-001
1.50000e+000	6.50000e+000	1.46197e-001
1.50000e+000	6.70000e+000	1.52393e-001
1.50000e+000	6.90000e+000	1.58966e-001
1.50000e+000	7.10000e+000	1.65826e-001
1.50000e+000	7.30000e+000	1.72903e-001
1.50000e+000	7.50000e+000	1.80134e-001
1.50000e+000	7.70000e+000	1.87471e-001
1.50000e+000	7.90000e+000	9.37210e-002

2.50000e+000	0.00000e+000	1.02291e-001
2.50000e+000	1.00000e-001	2.04535e-001
2.50000e+000	3.00000e-001	2.14189e-001
2.50000e+000	5.00000e-001	2.23704e-001
2.50000e+000	7.00000e-001	2.33033e-001
2.50000e+000	9.00000e-001	2.42122e-001
2.50000e+000	1.10000e+000	2.50911e-001
2.50000e+000	1.30000e+000	2.59320e-001
2.50000e+000	1.50000e+000	2.67263e-001
2.50000e+000	1.70000e+000	2.74641e-001
2.50000e+000	1.90000e+000	2.81342e-001
2.50000e+000	2.10000e+000	2.87225e-001
2.50000e+000	2.30000e+000	2.92118e-001
2.50000e+000	2.50000e+000	2.95790e-001
2.50000e+000	2.70000e+000	2.97920e-001
2.50000e+000	2.90000e+000	2.98017e-001
2.50000e+000	3.10000e+000	2.95213e-001
2.50000e+000	3.30000e+000	2.87709e-001
2.50000e+000	3.50000e+000	2.72146e-001
2.50000e+000	3.70000e+000	2.43568e-001
2.50000e+000	3.90000e+000	1.92197e-001
2.50000e+000	4.10000e+000	9.76138e-002
2.50000e+000	4.30000e+000	5.02900e-002
2.50000e+000	4.50000e+000	2.85396e-002
2.50000e+000	4.70000e+000	2.16650e-002
2.50000e+000	4.90000e+000	2.33962e-002
2.50000e+000	5.10000e+000	2.96390e-002
2.50000e+000	5.30000e+000	3.83941e-002
2.50000e+000	5.50000e+000	4.86407e-002
2.50000e+000	5.70000e+000	5.98080e-002
2.50000e+000	5.90000e+000	7.15490e-002
2.50000e+000	6.10000e+000	8.36439e-002
2.50000e+000	6.30000e+000	9.59507e-002
2.50000e+000	6.50000e+000	1.08377e-001
2.50000e+000	6.70000e+000	1.20858e-001
2.50000e+000	6.90000e+000	1.33358e-001
2.50000e+000	7.10000e+000	1.45852e-001
2.50000e+000	7.30000e+000	1.58310e-001
2.50000e+000	7.50000e+000	1.70715e-001
2.50000e+000	7.70000e+000	1.83057e-001
2.50000e+000	7.90000e+000	9.15446e-002

3.50000e+000	0.00000e+000	1.05797e-001
3.50000e+000	1.00000e-001	2.11511e-001
3.50000e+000	3.00000e-001	2.26834e-001
3.50000e+000	5.00000e-001	2.42012e-001
3.50000e+000	7.00000e-001	2.57060e-001
3.50000e+000	9.00000e-001	2.71992e-001
3.50000e+000	1.10000e+000	2.86806e-001
3.50000e+000	1.30000e+000	3.01508e-001
3.50000e+000	1.50000e+000	3.16083e-001
3.50000e+000	1.70000e+000	3.30465e-001
3.50000e+000	1.90000e+000	3.44520e-001
3.50000e+000	2.10000e+000	3.57987e-001
3.50000e+000	2.30000e+000	3.70376e-001
3.50000e+000	2.50000e+000	3.80744e-001
3.50000e+000	2.70000e+000	3.87228e-001
3.50000e+000	2.90000e+000	3.87831e-001
3.50000e+000	3.10000e+000	3.79822e-001
3.50000e+000	3.30000e+000	3.59851e-001
3.50000e+000	3.50000e+000	3.23918e-001
3.50000e+000	3.70000e+000	2.67587e-001
3.50000e+000	3.90000e+000	1.83712e-001
3.50000e+000	4.10000e+000	1.01461e-001
3.50000e+000	4.30000e+000	2.03891e-002
3.50000e+000	4.50000e+000	-2.94559e-002
3.50000e+000	4.70000e+000	-5.55085e-002
3.50000e+000	4.90000e+000	-6.42626e-002
3.50000e+000	5.10000e+000	-6.08495e-002
3.50000e+000	5.30000e+000	-4.92193e-002
3.50000e+000	5.50000e+000	-3.22893e-002
3.50000e+000	5.70000e+000	-1.24957e-002
3.50000e+000	5.90000e+000	8.36630e-003
3.50000e+000	6.10000e+000	2.93982e-002
3.50000e+000	6.30000e+000	5.01622e-002
3.50000e+000	6.50000e+000	7.04583e-002
3.50000e+000	6.70000e+000	9.02167e-002
3.50000e+000	6.90000e+000	1.09445e-001
3.50000e+000	7.10000e+000	1.28196e-001
3.50000e+000	7.30000e+000	1.46540e-001
3.50000e+000	7.50000e+000	1.64544e-001
3.50000e+000	7.70000e+000	1.82259e-001
3.50000e+000	7.90000e+000	9.11848e-002

4.50000e+000	0.00000e+000	1.12088e-001
4.50000e+000	1.00000e-001	2.24087e-001
4.50000e+000	3.00000e-001	2.44469e-001
4.50000e+000	5.00000e-001	2.64749e-001
4.50000e+000	7.00000e-001	2.85003e-001
4.50000e+000	9.00000e-001	3.05313e-001
4.50000e+000	1.10000e+000	3.25745e-001
4.50000e+000	1.30000e+000	3.46334e-001
4.50000e+000	1.50000e+000	3.66995e-001
4.50000e+000	1.70000e+000	3.87399e-001
4.50000e+000	1.90000e+000	4.06735e-001
4.50000e+000	2.10000e+000	4.23346e-001
4.50000e+000	2.30000e+000	4.35244e-001
4.50000e+000	2.50000e+000	4.39869e-001
4.50000e+000	2.70000e+000	4.34113e-001
4.50000e+000	2.90000e+000	4.14143e-001
4.50000e+000	3.10000e+000	3.75271e-001
4.50000e+000	3.30000e+000	3.13042e-001
4.50000e+000	3.50000e+000	2.21360e-001
4.50000e+000	3.70000e+000	8.72267e-002
4.50000e+000	3.90000e+000	4.71285e-002
4.50000e+000	4.10000e+000	1.20014e-001
4.50000e+000	4.30000e+000	1.13999e-001
4.50000e+000	4.50000e+000	6.57505e-002
4.50000e+000	4.70000e+000	1.97925e-002
4.50000e+000	4.90000e+000	-1.63757e-002
4.50000e+000	5.10000e+000	-3.92263e-002
4.50000e+000	5.30000e+000	-4.88591e-002
4.50000e+000	5.50000e+000	-4.69907e-002
4.50000e+000	5.70000e+000	-3.60407e-002
4.50000e+000	5.90000e+000	-1.85827e-002
4.50000e+000	6.10000e+000	3.03278e-003
4.50000e+000	6.30000e+000	2.69216e-002
4.50000e+000	6.50000e+000	5.14162e-002
